id,clave,anio,decada,titulo_esp,titulo_ing,resumen_esp,resumen_ing,status,historico,publicar,idiomas,tema,num_autores,url_pdf_ing,url_resumen_esp,fecha_publicacion,fecha_creacion,fecha_modificacion,tiene_pdf_ing,tiene_resumen_esp
331,2006-12,2006,2000,Cointegración espuria: La prueba de Engle-Granger bajo la presencia de cambios estructurales.,Spurious Cointegration: The Engle-Granger Test in the Presence of Structural Breaks,"Este documento analiza el comportamiento asintótico de la prueba t de Engle-Granger para cointegración, cuando los datos incluyen cambios estructurales, en vez de ser procesos I (1) puros. Encontramos que la prueba no posee una distribución límite, sino que diverge cuando la muestra tiende a infinito. Cálculos que involucran la expresión asintótica de la prueba t, así como simulaciones Monte Carlo, revelan que la prueba puede divergir en ambas direcciones (hacia más, o menos infinito), haciéndola poco confiable como una prueba de cointegración, cuando existen cambios estructurales en la función de tendencia de los datos. Usando datos reales sobre ventas de vehículos y número de asesinatos en los Estados Unidos, se presenta un ejemplo empírico de los resultados teóricos.","This paper analyses the asymptotic behavior of the Engle-Granger t-test for cointegration when the data include structural breaks, instead of being pure I(1) processes. We find that the test does not possess a limiting distribution, but diverges as the sample size tends to infinity. Calculations involving the asymptotic expression of the t-test , as well as Monte Carlo simulations, reveal that the test can diverge in either direction, making it unreliable as a test for cointegration, when there are neglected breaks in the trend function of the data. Using real data on car sales and murders in the US, we present an empirical illustration of the theoretical results.",Publicado,True,True,Español|Inglés,Econometría y Estadística,2,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{CAF1D2E5-B878-8CC9-6098-4962F2B730AC}.pdf,,2006-12-01T00:00:00,2022-10-03T10:16:47.457,2022-10-03T10:16:47.457,True,False
332,2006-11,2006,2000,La dinámica de la inflación en latinoamérica.,Inflation Dynamics in Latin America,"Analizamos la persistencia de la inflación en el periodo 1980-2006 para los diez países más grandes de América Latina utilizando técnicas de series de tiempo univariadas. A pesar de que el grado de persistencia estimado parece ser diferente entre países, para la región en general la persistencia parece ser muy alta. Sin embargo, el grado de persistencia estimado disminuye en todos los países si controlamos por cambios estructurales en la media de la inflación. Las fechas de estos cambios estructurales coinciden con cambios en los regímenes de política monetaria y son similares entre países. Sin importar los cambios en la media, el grado de persistencia parece estar disminuyendo en la región, a pesar de que en algunos países la persistencia no parece estar cambiando.","We analyze inflation's persistence in the 1980-2006 period for the ten largest Latin American economies using univariate time-series techniques. Although the estimated degree of inflation persistence appears to be different across countries, for the region as a whole the persistence seems to be very high. However, the estimated degree of persistence falls in all countries once we permit structural breaks in the mean of inflation. The timing of these breaks coincides with shifts in the monetary policy regimes and is similar across countries. Regardless of the changes in the mean, the degree of persistence appears to be decreasing in the region, even though for some countries persistence does not seem to be changing.",Publicado,True,True,Inglés,Macroeconomía: Economía Monetaria,2,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{B0BCDB23-D422-F76E-3D13-46395DC13482}.pdf,,2006-11-01T00:00:00,2022-10-03T10:16:47.553,2022-10-03T10:16:47.553,True,False
333,2006-10,2006,2000,Detección de brincos en series financieras en alta frecuencia utilizando variación multipoder.,Detecting Jumps in High-Frequency Financial Series Using Multipower Variation,"Cuando el proceso del logaritmo de precios incorpora un componente de brincos, la varianza realizada ya no estimará la varianza integrada dado que su límite en probabilidad será determinado tanto por el componente continuo como por el de brincos. En cambio, la variación bipoder realizada, la variación tripoder realizada y la variación cuadripoder realizada son estimadores consistentes de la varianza integrada aún en la presencia de brincos. En este artículo se derivan las distribuciones límites de la variación tripoder y la variación cuadripoder permitiendo comparar estos tres estimadores de la varianza integrada. Usando las teorías asintóticas de las diferencias de los errores, pruebas de hipótesis para detectar brincos en el proceso se propone para cada estimador. Usando series simuladas, se comparan dichas pruebas. Éstas también son aplicadas a datos empíricos pero los resultados deben ser tomados con cuidado dado que las series reales suelen estar contaminadas por efectos de microestructura.","When the log-price process incorporates a jump component, realised variance will no longer estimate the integrated variance since its probability limit will be determined by the continuous and jump components. Instead realised bipower variation, tripower variation and quadpower variation are consistent estimators of integrated variance even in the presence of jumps. In this paper we derive the limit distributions of realised tripower and quadpower variation, allowing us to compare these three estimators of integrated variance. Using the limit theories for the differences of the errors, tests for jumps are proposed for each estimator. Using simulated data, the performance of each of these tests is compared. The tests are also applied to empirical data but results need to be taken carefully as market microstructure effects may contaminate real data.",Publicado,True,True,Español|Inglés,Finanzas,1,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{7BE12810-3DF8-D6A1-1901-870B1F8B37E4}.pdf,,2006-09-01T00:00:00,2022-10-03T10:16:47.663,2022-10-03T10:16:47.663,True,False
334,2006-09,2006,2000,Política fiscal óptima en una economía pequeña y abierta con mercados incompletos y choques a la tasa de interés.,Optimal Fiscal Policy in a Small Open Economy with Incomplete Markets and Interest Rate Shocks,"Este artículo estudia la política fiscal óptima en un modelo de equilibrio general para una economía pequeña y abierta con mercados financieros incompletos, donde la tasa de interés, el gasto público y la productividad son variables estocásticas y los impuestos son distorsivos. Las principales contribuciones del presente artículo son dos. Primero, se resuelve el problema de Ramsey y se caracterizan cuantitativamente las propiedades de la política fiscal óptima. Segundo, se muestra que la política fiscal óptima consiste en suavizar las distorsiones impositivas a través del tiempo. La tasa impositiva, y especialmente la deuda pública, son muy persistentes independientemente del grado de autocorrelación de los choques que generan las fluctuaciones en la economía. El gobierno financia un incremento en el gasto público o una caída en la base impositiva en parte mediante un incremento en la deuda pública y en parte mediante un incremento en la tasa impositiva, lo cual refleja el deseo del gobierno de suavizar a través del tiempo el costo de incrementar la tasa impositiva.","This paper studies optimal fiscal policy in a small open economy model under incomplete financial markets, where interest rates, government spending and productivity are stochastic and taxes are distortionary. The contributions of the paper are twofold. First, I solve the Ramsey problem and characterize the properties of the optimal fiscal policy. Second, I show that the optimal fiscal policy consists in smoothing tax distortions over time. The income tax rate, and the public debt are very persistent irrespective of the degree of autocorrelation of the shocks generating aggregate fluctuations. The government finances an increase in government spending or a decrease in the tax base partly by increasing debt and partly by increasing the tax rate.",Publicado,True,True,Inglés,Economía Internacional,1,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{94C791A1-21BA-AD30-0A8F-C33739A0FFB1}.pdf,,2006-09-01T00:00:00,2022-10-03T10:16:47.763,2022-10-03T10:16:47.763,True,False
335,2006-08,2006,2000,Combinación de pronósticos con entrada y salida de expertos.,Forecast Combination with Entry and Exit of Experts,"La combinación de pronósticos obtenidos de encuestas se complica por la frecuente entrada y salida de pronosticadores individuales en tiempo real, lo que dificulta la estimación de los ponderadores utilizando mínimos cuadrados ordinarios. En este documento exploramos las consecuencias de este hecho para una variedad de métodos de combinación de pronósticos utilizados comúnmente y proponemos un nuevo método que proyecta los valores actuales sobre la combinación de pronósticos hecha utilizando pesos iguales (promedio simple), como una manera de ajustar el sesgo y el ruido en el pronóstico subyacente. Mediante simulaciones y una aplicación empírica a pronósticos de inflación mostramos que la entrada y salida de los pronosticadores individuales puede tener un efecto importante en el desempeño de los métodos convencionales de combinación de pronósticos. También encontramos que la proyección sobre el pronóstico de pesos iguales funciona bien en la práctica.",Combination of forecasts from survey data is complicated by the frequent entry and exit in real time of individual forecasters which renders conventional least squares regression approaches to estimation of the combination weights infeasible. We explore the consequences of this for a variety of forecast combination methods in common use and propose a new method that projects actual outcomes on the equal-weighted forecast as a means of adjusting for biases and noise in the underlying forecasts. Through simulations and an empirical application to inflation forecasts we show that the entry and exit of individual forecasters can have a large effect on the real time performance of conventional forecast combination methods. We also find that the proposed projection on the equal-weighted forecast works well in practice.,Publicado,True,True,Inglés,Econometría y Estadística,2,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{CE5E576E-0661-9CB9-7876-661FD9C65C6B}.pdf,,2006-09-01T00:00:00,2022-10-03T10:16:47.863,2022-10-03T10:16:47.863,True,False
336,2006-07,2006,2000,Desacuerdo y sesgos en las expectativas de inflación.,Disagreement and Biases in Inflation Expectations,"Trabajos empíricos recientes documentan que existe bastante desacuerdo en las expectativas de inflación que se obtienen de encuestas. Más aún, el grado de desacuerdo varía sistemáticamente en el tiempo de una forma que refleja el nivel y la varianza de la inflación. Este documento ofrece una explicación de estos hechos basada en asimetrías en los costos que enfrentan los pronosticadores de sobre- o sub-predecir la inflación. Nuestro modelo implica pronósticos sesgados con correlación serial positiva en los errores de pronósticos y una dispersión en el corte transversal que aumenta con el nivel y la varianza de la tasa de inflación. También implica que la clasificación de los pronosticadores se debería preservar en el tiempo y que errores de pronóstico para horizontes diferentes se pueden predecir usando la brecha entre la varianza de la inflación de largo y corto plazo. Encontramos empíricamente que estos patrones están presentes en pronósticos de inflación de la Encuesta de Pronosticadores Profesionales de Estados Unidos.","Recent empirical work documents substantial disagreement in inflation expectations obtained from survey data. Furthermore, the extent of such disagreement varies systematically over time in a way that reflects the level and variance of current inflation. This paper offers a simple explanation for these facts based on asymmetries in the forecasters' costs of over- and under-predicting inflation. Our model implies biased forecasts with positive serial correlation in forecast errors and a cross sectional dispersion that rises with the level and the variance of the inflation rate. It also implies that biases in forecasters' ranks should be preserved over time and that forecast errors at different horizons can be predicted through the spread between the short- and long-term variance of inflation. We find empirically that these patterns are present in inflation forecasts from the Survey of Professional Forecasters.",Publicado,True,True,Inglés,Macroeconomía: Inflación,2,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{AD69963E-BB8D-5F96-39F2-5E188DBE12C3}.pdf,,2006-06-01T00:00:00,2022-10-03T10:16:47.963,2022-10-03T10:16:47.963,True,False
337,2006-06,2006,2000,Cambios estructurales en el mecanismo de transmisión de la política monetaria en México: Un enfoque de vectores autorregresivos no lineales.,Structural Changes in the Transmission Mechanism of Monetary Policy in Mexico: A Non-linear VAR Approach,"Este documento de trabajo presenta un primer acercamiento al estudio de los cambios que ha tenido lugar el mecanismo de transmisión de la política monetaria en México. Para este fin, se utiliza un modelo no lineal de vectores autorregresivos que permite cambios de régimen. La comparación de los diferentes regímenes identificados sugiere los siguientes resultados principales: a) se observó un cambio estructural en el mecanismo de transmisión en enero de 2001, fecha que coincide con la adopción formal del esquema de objetivos de inflación; b) después de este cambio, las fluctuaciones del tipo de cambio real han tenido un efecto menor sobre los procesos de formación de precios y de expectativas de inflación y sobre la tasa de interés nominal; c) adicionalmente, se ha incrementado la reacción de la tasa de interés nominal ante incrementos en la brecha del producto y la tasa de inflación; y d) los movimientos en la tasa de interés nominal tienen una influencia más efectiva sobre el tipo de cambio real y la tasa de inflación.","In this paper we present a first approach to the study of the transformation in the transmission mechanism of monetary policy that has taken place in Mexico in recent years. For this purpose, we use a non-linear VAR model that allows for regime shifts. The comparison of the different regimes identified leads to the following main findings: a) there was a major structural change in the transmission mechanism around January 2001, date that coincides with the formal adoption of the inflation targeting framework; b) after this change, fluctuations in the real exchange rate have had smaller effects on the process of price formation, the formation of inflation expectations and the nominal interest rate; c) also, there have been stronger reactions of the nominal interest rate to increases in the output gap and the rate of inflation; and d) the movements of the nominal interest rate have a more effective influence on the real exchange rate and the rate of inflation.",Publicado,True,True,Inglés,Macroeconomía: Economía Monetaria,2,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{3A97C646-D306-A482-1543-79CC88BF65C1}.pdf,,2006-04-01T00:00:00,2022-10-03T10:16:48.06,2022-10-03T10:16:48.06,True,False
338,2006-05,2006,2000,Regresión espuria y tendencias econométricas.,Spurious Regression and Econometric Trends,"Este documento analiza las implicaciones asintóticas y de muestras finitas de diferentes tipos de no-estacionariedad entre la variable dependiente y la explicativa en un modelo lineal de regresión espuria. Estudiamos casos de no estacionariedad en las variables del modelo tanto determinísticos como estocásticos. En particular, derivamos el orden en probabilidad del estadístico t en una ecuación de regresión lineal bajo una variedad de procesos generadores de datos empíricamente relevantes en economía, y mostramos que el fenómeno de regresión espuria está presente en todos los casos considerados, cuando al menos una de las variables se comporta de manera no estacionaria. Experimentos de simulación confirman los resultados asintóticos.","This paper analyses the asymptotic and finite sample implications of different types of nonstationary behavior among the dependent and explanatory variables in a linear spurious regression model. We study cases when the nonstationarity in the dependent and explanatory variables is deterministic as well as stochastic. In particular, we derive the order in probability of the t-statistic in a linear regression equation under a variety of empirically relevant data generation processes, and show that the spurious regression phenomenon is present in all cases considered, when at least one of the variables behaves in a nonstationary way. Simulation experiments confirm our asymptotic results.",Publicado,True,True,Español|Inglés,Econometría y Estadística,2,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{930252E7-211A-2C51-39F2-819782AAD78F}.pdf,,2006-04-01T00:00:00,2022-10-03T10:16:48.16,2022-10-03T10:16:48.16,True,False
339,2006-04,2006,2000,"Pronósticos de la volatilidad del tipo de cambio peso-dólar: Un análisis empírico de modelos históricos, de volatilidad implícita de opciones y modelos compuestos","Volatility Forecasts for the Mexican Peso - U.S. Dollar Exchange Rate: An Empirical Analysis of Garch, Option Implied and Composite Forecast Models","En el presente trabajo de investigación se analiza el poder predictivo de varios modelos de pronósticos de volatilidad diaria del tipo de cambio Peso Mexicano - Dólar Estadounidense. Los modelos que se utilizan son: univariado GARCH; multi-variado GARCH (modelo BEKK); volatilidad implícita de opciones; y, un modelo compuesto. El modelo compuesto fue el más certero al compararlo con el resto de los modelos en términos del error cuadrático medio. Las conclusiones son: el modelo compuesto fue superior al pronosticar y se deben de utilizar ambos tipos de datos -series históricas y de volatilidad implícita de opciones - en especial si estos últimos están disponibles.","The volatility accuracy of several volatility forecast models is examined for the case of daily spot returns for the Mexican peso - US Dollar exchange rate. The models applied are univariate GARCH, a multi-variate GARCH (the BEKK model), option implied volatilities, and a composite forecast model. The composite specification includes time-series (ARCH-type) and option implied volatility forecasts. Different to most of the literature, this paper includes a statistical evaluation of the forecast accuracy of a composite model and models that are not combined. The results show that the composite volatility forecasts are superior to the other models in terms of mean squared errors (MSE). In forecast evaluations of the MSE it was found that estimates were statistically significantly different between composite forecast estimates and its counterparts. According to these results conclusions are as follows: the composite model is superior and both type of data -historical and implied in option prices- must be used when available.",Publicado,True,True,Español|Inglés,Finanzas,1,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{88CED925-09D7-C2C1-E378-F41BF3FBE212}.pdf,,2006-04-01T00:00:00,2022-10-03T10:16:48.257,2022-10-03T10:16:48.257,True,False
340,2006-03,2006,2000,Cambios en la composición del empleo y evolución de la productividad del trabajo en el sector formal de la economía mexicana: 2000-2005,Changes in the Composition of Employment and Productivity in the Formal Sector of the Mexican Economy.,"En los últimos cinco años, se ha observado una recomposición importante del empleo formal en México: el empleo en el sector Industrial ha disminuido, mientras que el empleo en los Servicios ha estado ganando participación. En este trabajo se analiza si esta recomposición del empleo ha tenido consecuencias sobre la productividad agregada del trabajo en el sector formal de la economía. Para ello, se utilizan datos del Instituto Mexicano de Seguridad Social (IMSS) de los salarios promedio base de cotización (SBPC) y del número de trabajadores cotizantes permanentes al IMSS por actividad económica. Los resultados sugieren que la recomposición del empleo formal en México no parece haber tenido consecuencias significativas sobre la productividad promedio en el sector formal. Dada la importancia del sector informal en México y el hecho de que el empleo formal no ha crecido al ritmo de la población económicamente activa en los últimos cinco años, se sugiere complementar este trabajo con otro que incluya al empleo informal en el análisis.","The formal Mexican labor market has shown important changes in the last five years: the employment in the industry has been decreasing whereas the employment in the service sector has been increasing. This study looks at the consequence of such changes on the aggregate productivity of the formal sector. This work uses the data set of wages and number of workers from the Mexican Social Security Institute (Instituto Mexicano del Seguro Social). The results suggest that changes in the composition of the formal employment in Mexico did not significatively affect the average workers productivity in the formal sector. Given the relevance of the informal sector in Mexico and that in the last five years the formal employment has grown at lower rates than the economically active population, it is suggested that further analysis on this subject should consider informal employment as well.",Publicado,True,True,Español,Economía Laboral,2,,,2006-03-01T00:00:00,2022-10-03T10:16:48.357,2022-10-03T10:16:48.357,False,False
341,2006-02,2006,2000,"Default soberano, tasas de interés e incertidumbre política en mercados emergentes.","Sovereign Default, Interest Rates and Political Uncertainty in Emerging Markets","Las economías emergentes sufren mayor inestabilidad política y registran mayores casos de default soberano que las economías desarrolladas. Este artículo estudia el efecto del riesgo político sobre el default soberano y las tasas de interés en economías emergentes. Se desarrolla un modelo cuantitativo de deuda soberana y default con incertidumbre política para una economía pequeña y abierta. Consistente con los datos, el análisis cuantitativo muestra que mayores niveles de riesgo político aumentan la tasa de default así como el nivel y volatilidad de los spreads. Al pedir prestado en el exterior, la inclusión de incertidumbre política genera una visión corta por parte de los gobiernos.","Emerging economies tend to experience larger political uncertainty and more default episodes than developed countries. This paper studies the effect of political uncertainty on sovereign default and interest rate spreads in emerging markets. The paper develops a quantitative model of sovereign debt and default under political uncertainty in a small open economy that captures some of the main empirical regularities in emerging economies: default occurs in equilibrium and interest rate spreads and default risk are countercyclical. Consistent with empirical evidence, the quantitative analysis shows that higher levels of political uncertainty significantly raise the default frequency and both the level and volatility of the spreads.",Publicado,True,True,Español|Inglés,Economía Internacional,2,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{01A3DA6B-F6E7-771C-BA85-251B02923801}.pdf,,2006-02-01T00:00:00,2022-10-03T10:16:48.463,2022-10-03T10:16:48.463,True,False
342,2006-01,2006,2000,"Default soberano, términos de intercambio y tasas de interés en mercados emergentes.","Sovereign Default, Terms of Trade and Interest Rates in Emerging Markets","Las economías emergentes tienden a experimentar mayores fluctuaciones en sus términos de intercambio y más episodios de default soberano que los países desarrollados. Estas características estructurales sugieren un papel relevante para los choques externos en la generación de fluctuaciones económicas y spreads. Este artículo estudia el papel de choques en los términos de intercambio sobre los incentivos a hacer default y las primas de riesgo, usando un modelo de equilibrio general para una economía pequeña y abierta. El modelo predice que los incentivos a no pagar la deuda son mayores en recesiones, como se observa en los datos. En el análisis cuantitativo, el modelo replica varias características de las economías emergentes.","Emerging economies tend to experience larger fluctuations in their terms of trade, countercyclical interest rates and more default episodes than developed countries. These structural features might suggest a relevant role for world prices in driving country spreads. This paper studies the role of terms of trade shocks in inducing output fluctuations and countercyclical spreads using a stochastic dynamic general equilibrium model of a small open economy. The model predicts that default incentives and default premia are higher in recessions, as observed in the data. In a quantitative exercise, the model matches various features of emerging economies and can account for the dynamics of default episodes in these markets.",Publicado,True,True,Español|Inglés,Economía Internacional,2,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{2426947A-D772-E109-C1D1-722EB39B6BAC}.pdf,,2006-02-01T00:00:00,2022-10-03T10:16:48.557,2022-10-03T10:16:48.557,True,False
343,2005-05,2005,2000,Participaciones factoriales utilizando la encuesta ingreso-gasto de los hogares.,Factor Shares From Household Survey Data,"Este trabajo propone un método para estimar las participaciones factoriales utilizando datos de corte transversal provenientes de encuestas de hogares que contienen información detallada del ingreso por sus fuentes. La aplicación del método al caso de México utilizando datos de todas las encuestas representativas a nivel nacional disponibles, arroja los siguientes resultados: (i) las participaciones factoriales en México son mucho más cercanas a las de los Estados Unidos que lo que los datos del SCN sugiere, y (ii) las participaciones factoriales en México han sido relativamente constantes durante el periodo analizado. El trabajo desarrolla las implicaciones de las diferencias entre las participaciones factoriales obtenidas a partir de los datos del SCN y de las encuestas de hogares en alguna áreas de investigación económica.","This paper proposes a method for estimating the factor shares of labor and capital using cross sectional household survey data containing detailed information on household income by source. It then applies the method to the case of Mexico, a country where factor shares are almost the opposite of those in the United States. The application of this method using data from every available household survey that is representative at the national level, corresponding to the years 1968, 1977, 1984, 1989, 1992, 1994, 1996, 1998, 2000 and 2002, yields the following results: (i) factor shares in Mexico are much closer to those in the United States than the National Income and Product Accounts (NIPA) data suggest, with labor accounting for approximately 60% of income and capital for the other 40%; and (ii) factor shares in Mexico have been relatively constant over the time period analyzed. The paper then develops the implications of the differences between factor shares obtained from the NIPA data and the household survey data for some areas of economic research, including growth accounting and the analysis of the sources of growth.",Publicado,True,True,Inglés,Macroeconomía: Economía Monetaria,1,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{1519FEF6-285D-23AC-3D5C-1F27A9B6BB6D}.pdf,,2005-10-01T00:00:00,2022-10-03T10:16:51.303,2022-10-03T10:16:51.303,True,False
344,2005-04,2005,2000,Competencia o colusión en un contexto estocástico.,Competing or Colluding in a Stochastic Environment,"Este artículo analiza la colusión entre empresas innovadoras y el papel de las patentes en un marco de opciones reales en tiempo continuo. Para ello, se formula un modelo de carrera de patente-inversión en el cual las empresas innovadoras negocian y llegan a acuerdos colusivos. Se demuestra que la colusión siempre retrasa la innovación pero no necesariamente retrasa la competencia. De hecho, dependiendo de ciertos factores, la colusión puede acelerar la competencia.","This document analyses collusion by innovative firms and the role of patents in a continuous-time real options framework. A patent-investment race model is formulated in which innovative firms bargain and reach collusive agreements. It is shown that, while collusion always delays innovation, it does not necessarily delay competition. Depending on a number of factors, collusion can actually accelerate competition.",Publicado,True,True,Inglés,Microeconomía: Competencia,2,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{71499066-11D3-27B7-0D63-70BE7E09C5A8}.pdf,,2005-07-01T00:00:00,2022-10-03T10:16:51.393,2022-10-03T10:16:51.393,True,False
345,2005-03,2005,2000,"Bancos, crisis de liquidez y crecimiento económico.","Banks, Liquidity Crises and Economic Growth","¿Cómo afectan las funciones de liquidez llevadas a cabo por el sistema bancario a la inversión y el crecimiento en diferentes etapas del desarrollo económico? ¿Cómo evoluciona la fragilidad financiera y los costos de crisis bancarias con el nivel de riqueza de una economía? En este documento se analizan estas cuestiones utilizando un modelo de crecimiento en el que los agentes enfrentan incertidumbre idiosincrática de liquidez. El sistema bancario juega un papel promotor del crecimiento al reducir la necesidad de liquidación ineficiente de proyectos productivos de largo plazo. Sin embargo, el sistema bancario puede enfrentar crisis de liquidez con importantes pérdidas en el producto. Se muestra que para los bancos de los países de ingreso medio puede ser óptimo estar expuestos a crisis de liquidez, mientras que los países pobres y ricos tienen mayores incentivos a estar cubiertos contra estas crisis.","How do the liquidity functions of banks affect investment and growth at different stages of economic development? How do financial fragility and the costs of banking crises evolve with the level of wealth of countries? We analyze these issues using an overlapping generations growth model where agents experience idiosyncratic liquidity shocks. By pooling liquidity risk, banks play a growth-enhancing role in reducing inefficient liquidation of long term projects, but they may face liquidity crises associated with severe output losses. We show that middle-income economies may find it optimal to be exposed to liquidity crises, while poor and rich economies have more incentives to develop a fully covered banking system. Therefore, middle-income economies could experience banking crises in the process of their development and, as they get richer, they eventually converge to a financially safe, long-run steady state.",Publicado,True,True,Inglés,Macroeconomía: Crecimiento y Desarrollo,2,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{A9388747-1B09-1ED6-2DEC-341D9657FEDD}.pdf,,2005-06-01T00:00:00,2022-10-03T10:16:51.487,2022-10-03T10:16:51.487,True,False
346,2005-02,2005,2000,"Riqueza, intermediación financiera y crecimiento.",Wealth Financial Intermediation and Growth,"Este articulo presenta evidencia empírica sobre la existencia de efectos no lineales en la contribución del desarrollo financiero sobre el crecimiento económico y ofrece una explicación teórica sobre estos efectos. La contribución es generalmente creciente con el nivel de ingreso per capita de la economía, hasta un nivel relativamente alto de ingreso. Sin embargo, esta contribución es consistentemente menor para países pobres, e incluso puede ser negativa. Se propone un modelo de crecimiento con intermediarios financieros para explicar estos efectos. En las etapas tempranas de desarrollo económico, el sistema bancario puede incrementar el bienestar de sus depositantes a costa de reducir la inversión y el crecimiento. Sin embargo, existe un umbral de riqueza a partir del cual las funciones de liquidez del sistema bancario se vuelven inequívocamente positivas para el crecimiento. Finalmente, para niveles altos de riqueza, la contribución al crecimiento de la intermediación financiera se reduce conforme la economía tiende hacia el nivel máximo de riesgo compartido.","This paper presents empirical support for the existence non-linear effects in the contribution of financial intermediation to economic growth, and offers a theoretical explanation for these effects. We show that the exogenous contribution of financial development to economic growth has different effects for different levels of income per capita. We find that this contribution is generally increasing with the level of income per capita of the economy, up to a relatively high level of income. This contribution is consistently lower for poor countries, and for some low levels of income per capita it can be negative. We provide a growth model of financial intermediation to account for these wealth effects. We show that at early stages of economic development, a bank can increase the welfare of its depositors only at the cost of lowering investment and growth. However, once the economy has crossed a certain wealth threshold, the liquidity role of banks becomes unambiguously growth enhancing. However, for high levels of wealth, growth generated by financial intermediation declines as the economy attains the optimal level of consumption risk sharing.",Publicado,True,True,Inglés,Macroeconomía: Crecimiento y Desarrollo,2,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{65832CEA-B00C-857E-5091-199EE2364228}.pdf,,2005-06-01T00:00:00,2022-10-03T10:16:51.597,2022-10-03T10:16:51.597,True,False
347,2005-01,2005,2000,Reducción de la inflación a través de un esquema de objetivos de inflación: La experiencia mexicana,Reducing Inflation Through Inflation Targeting: The Mexican Experience,"En este trabajo se describe la política monetaria en México durante el proceso de reducción de inflación que ha tenido lugar durante los últimos años. El propósito es mostrar que una vez que en una economía se alcanza una posición fiscal sostenible, el esquema de objetivos de inflación puede ser utilizado como un mecanismo eficiente para imponer disciplina en la política monetaria y de esta forma reducir la inflación de manera sostenible. En este trabajo se describen las medidas adoptadas después de la crisis de 1995 para evitar una situación de dominancia fiscal. Una vez hecho esto, se analiza el papel de la política monetaria en el proceso de reducción de la inflación, en particular su respuesta a las presiones inflacionarias. Los resultados muestran que las acciones tomadas por el Banco de México durante el proceso de reducción de la inflación fueron congruentes con las de un banco central que persigue la estabilidad de precios como su objetivo de largo plazo, es decir, con los principios que rigen un esquema de objetivos de inflación.","This paper reviews the role of monetary policy in the disinflation process that has taken place in the Mexican economy in recent years. The purpose is to show that, once an economy establishes a sustainable fiscal position, an inflation targeting framework can be seen as an efficient mechanism to impose discipline on monetary policy and, thus, to reduce inflation. This paper describes the measures that were taken after the 1995 crisis to stabilize the economy and that prevented the possibility of a fiscal dominance situation from arising. Consequently, the role of monetary policy in reducing inflation is analyzed, in particular its response to different inflationary shocks. Results show that in conducting the successful disinflationary process, Banco de México's responses to inflationary shocks have been consistent with inflation targeting principles.",Publicado,True,True,Español|Inglés,Macroeconomía: Economía Monetaria,2,https://www.banxico.org.mx/publications-and-press/banco-de-mexico-working-papers/{7F3073DE-937B-4393-1C77-6C77A661A348}.pdf,,2005-07-01T00:00:00,2022-10-03T10:16:51.697,2022-10-03T10:16:51.697,True,False
348,2004-07,2004,2000,Análisis de las posturas óptimas en las subastas primarias de títulos gubernamentales: Resultados de un enfoque econométrico estructural,Analysis of Optimal Bids in the Primary Auction of Mexican Federal Government Bonds: Results of a Structural Econometric Modeling Approach.,"En este artículo se analizan las subastas primarias de títulos de deuda pública del Gobierno Federal mediante el modelo econométrico estructural de Février, Préget y Visser (2002). Este modelo permite construir posturas óptimas y precios de equilibrio en mecanismos de subasta alternativos y comparar los ingresos provenientes de cada uno. Nuestro análisis muestra la superioridad del ingreso del formato de subasta uniforme respecto al discriminatorio. Las comparaciones con estimaciones anteriores, así como ejercicios de simulación con señales sobre el valor de los títulos, sugieren que este resultado puede ser explicado por la ""maldición del ganador"".","In this article we analyze the treasury securities primary auctions of the Mexican Federal Government, using a structural econometric model of Février, Préget and Visser (2002). This model allows to make revenue comparisons across auction formats. Our analysis shows the revenue superiority of the uniform auction format over the discriminatory one. Comparisons with previous estimations as well as simulation exercises of the securities' value signals, suggest that this result may be explained by the winner's curse.",Publicado,True,True,Español,Microeconomía: Competencia,2,,,2004-10-01T00:00:00,2022-10-03T10:16:53.26,2022-10-03T10:16:53.26,False,False
